putnam_card_id,catalog_set,card_name,printed_number,product_id,product_name,status,promo_code,score
pkm-swsh-black-star-promos-swsh306-307-3f7662caff,SWSH Black Star Promos,Arceus V,SWSH306/307,499989,Arceus V - SWSH306,LINKED,swsh306,1.00
pkm-swsh-black-star-promos-swsh307-307-14d50c096b,SWSH Black Star Promos,Arceus VSTAR,SWSH307/307,499984,Arceus VSTAR - SWSH307,LINKED,swsh307,1.00
pkm-scarlet-and-violet-black-star-promos-1-102-96ca4d4a3e,Scarlet and Violet Black Star Promos,Sprigatito,1/102,477184,Sprigatito - 001,LINKED,1,1.00
pkm-scarlet-and-violet-black-star-promos-2-102-59d0d7826a,Scarlet and Violet Black Star Promos,Fuecoco,2/102,477182,Fuecoco - 002,LINKED,2,1.00
pkm-scarlet-and-violet-black-star-promos-3-102-11c8bfff3e,Scarlet and Violet Black Star Promos,Quaxly,3/102,477183,Quaxly - 003,LINKED,3,1.00
pkm-scarlet-and-violet-black-star-promos-4-102-c1162f180d,Scarlet and Violet Black Star Promos,Mimikyu ex,4/102,487435,Mimikyu ex - 004,LINKED,4,1.00
pkm-scarlet-and-violet-black-star-promos-5-102-32c35ffa39,Scarlet and Violet Black Star Promos,Quaquaval,5/102,487751,Quaquaval - 005 (Prerelease),LINKED,5,1.00
pkm-scarlet-and-violet-black-star-promos-5-102-32c35ffa39,Scarlet and Violet Black Star Promos,Quaquaval,5/102,522650,Quaquaval - 005 (Prerelease) [Staff],SKIP_NAME_MISMATCH,5,0.50
pkm-scarlet-and-violet-black-star-promos-6-102-33c51f490d,Scarlet and Violet Black Star Promos,Pawmot,6/102,487752,Pawmot - 006 (Prerelease),LINKED,6,1.00
pkm-scarlet-and-violet-black-star-promos-6-102-33c51f490d,Scarlet and Violet Black Star Promos,Pawmot,6/102,522648,Pawmot - 006 (Prerelease) [Staff],SKIP_NAME_MISMATCH,6,0.50
pkm-scarlet-and-violet-black-star-promos-7-102-0f6308c340,Scarlet and Violet Black Star Promos,Hawlucha,7/102,487755,Hawlucha - 007 (Prerelease),LINKED,7,1.00
pkm-scarlet-and-violet-black-star-promos-7-102-0f6308c340,Scarlet and Violet Black Star Promos,Hawlucha,7/102,522649,Hawlucha - 007 (Prerelease) [Staff],SKIP_NAME_MISMATCH,7,0.50
pkm-scarlet-and-violet-black-star-promos-8-102-d2e18e18ce,Scarlet and Violet Black Star Promos,Revavroom,8/102,487756,Revavroom - 008 (Prerelease),LINKED,8,1.00
pkm-scarlet-and-violet-black-star-promos-8-102-d2e18e18ce,Scarlet and Violet Black Star Promos,Revavroom,8/102,515203,Revavroom - 008 (Prerelease) [Staff],SKIP_NAME_MISMATCH,8,0.50
pkm-scarlet-and-violet-black-star-promos-9-102-a3557e97f8,Scarlet and Violet Black Star Promos,Spidops,9/102,491184,Spidops - 009,LINKED,9,1.00
pkm-scarlet-and-violet-black-star-promos-10-102-ca246c57bd,Scarlet and Violet Black Star Promos,Espathra,10/102,491185,Espathra - 010,LINKED,10,1.00
pkm-scarlet-and-violet-black-star-promos-11-102-b058877a20,Scarlet and Violet Black Star Promos,Arcanine,11/102,491186,Arcanine - 011,LINKED,11,1.00
pkm-scarlet-and-violet-black-star-promos-12-102-cd2a283a43,Scarlet and Violet Black Star Promos,Dondozo,12/102,491187,Dondozo - 012,LINKED,12,1.00
pkm-scarlet-and-violet-black-star-promos-12-102-cd2a283a43,Scarlet and Violet Black Star Promos,Dondozo,12/102,653800,Dondozo - 012 (Cosmos Holofoil),LINKED,12,1.00
pkm-scarlet-and-violet-black-star-promos-13-102-d5ca66f021,Scarlet and Violet Black Star Promos,Miraidon,13/102,490719,Miraidon - 013,LINKED,13,1.00
pkm-scarlet-and-violet-black-star-promos-13-102-d5ca66f021,Scarlet and Violet Black Star Promos,Miraidon,13/102,490730,Miraidon - 013 (Pokemon Center Exclusive),LINKED,13,1.00
pkm-scarlet-and-violet-black-star-promos-14-102-af2f56d1cf,Scarlet and Violet Black Star Promos,Koraidon,14/102,490721,Koraidon - 014,LINKED,14,1.00
pkm-scarlet-and-violet-black-star-promos-14-102-af2f56d1cf,Scarlet and Violet Black Star Promos,Koraidon,14/102,490725,Koraidon - 014 (Pokemon Center Exclusive),LINKED,14,1.00
pkm-scarlet-and-violet-black-star-promos-15-102-0a69be2e43,Scarlet and Violet Black Star Promos,Flaaffy,15/102,496972,Flaaffy - 015,LINKED,15,1.00
pkm-scarlet-and-violet-black-star-promos-16-102-561e9103af,Scarlet and Violet Black Star Promos,Ampharos ex,16/102,484397,Ampharos ex - 016,LINKED,16,1.00
pkm-scarlet-and-violet-black-star-promos-17-102-3b816543be,Scarlet and Violet Black Star Promos,Lucario ex,17/102,484396,Lucario ex - 017,LINKED,17,1.00
pkm-scarlet-and-violet-black-star-promos-18-102-592a04c430,Scarlet and Violet Black Star Promos,Cyclizar ex,18/102,496429,Cyclizar ex - 018,LINKED,18,1.00
pkm-scarlet-and-violet-black-star-promos-19-102-cf107138a8,Scarlet and Violet Black Star Promos,Baxcalibur,19/102,501885,Baxcalibur - 019 (Prerelease),LINKED,19,1.00
pkm-scarlet-and-violet-black-star-promos-19-102-cf107138a8,Scarlet and Violet Black Star Promos,Baxcalibur,19/102,515202,Baxcalibur - 019 (Prerelease) [Staff],SKIP_NAME_MISMATCH,19,0.50
pkm-scarlet-and-violet-black-star-promos-20-102-0e4e4f9599,Scarlet and Violet Black Star Promos,Tinkaton,20/102,,,NO_CANDIDATE,20,
pkm-scarlet-and-violet-black-star-promos-21-102-dd8d8ddfd6,Scarlet and Violet Black Star Promos,Murkrow,21/102,501893,Murkrow - 021 (Prerelease),LINKED,21,1.00
pkm-scarlet-and-violet-black-star-promos-21-102-dd8d8ddfd6,Scarlet and Violet Black Star Promos,Murkrow,21/102,527563,Murkrow - 021 (Prerelease) [Staff],SKIP_NAME_MISMATCH,21,0.50
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,501896,Pelipper - 022 (Prerelease),LINKED,22,1.00
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,527564,Pelipper - 022 (Prerelease) [Staff],SKIP_NAME_MISMATCH,22,0.50
pkm-scarlet-and-violet-black-star-promos-22-102-0036a77a6f,Scarlet and Violet Black Star Promos,Pelipper,22/102,553715,Sinistcha - 022/167 (Prerelease),SKIP_NAME_MISMATCH,22,0.00
pkm-scarlet-and-violet-black-star-promos-23-102-eaa3402527,Scarlet and Violet Black Star Promos,Smoliv,23/102,500833,Smoliv - 023,LINKED,23,1.00
pkm-scarlet-and-violet-black-star-promos-24-102-1819bc860e,Scarlet and Violet Black Star Promos,Growlithe,24/102,500563,Growlithe - 024,LINKED,24,1.00
pkm-scarlet-and-violet-black-star-promos-25-102-cc3ecbf473,Scarlet and Violet Black Star Promos,Tinkatink,25/102,,,NO_CANDIDATE,25,
pkm-scarlet-and-violet-black-star-promos-26-102-84162f696d,Scarlet and Violet Black Star Promos,Varoom,26/102,532538,Varoom - 026 (Cosmos Holo),LINKED,26,1.00
pkm-scarlet-and-violet-black-star-promos-27-102-0c66f653ea,Scarlet and Violet Black Star Promos,Pikachu,27/102,500263,Pikachu - 027,LINKED,27,1.00
pkm-scarlet-and-violet-black-star-promos-27-102-0c66f653ea,Scarlet and Violet Black Star Promos,Pikachu,27/102,500264,Pikachu - 027 (Pokemon Center Exclusive),LINKED,27,1.00
pkm-scarlet-and-violet-black-star-promos-28-102-a468b2242a,Scarlet and Violet Black Star Promos,Miraidon ex,28/102,500062,Miraidon ex - 028,LINKED,28,1.00
pkm-scarlet-and-violet-black-star-promos-29-102-f5de95bf7e,Scarlet and Violet Black Star Promos,Koraidon ex,29/102,500070,Koraidon ex - 029,LINKED,29,1.00
pkm-scarlet-and-violet-black-star-promos-31-102-3688fe7ec5,Scarlet and Violet Black Star Promos,Tinkaton ex,31/102,,,NO_CANDIDATE,31,
pkm-scarlet-and-violet-black-star-promos-32-102-0e0a76ba3a,Scarlet and Violet Black Star Promos,Annihilape ex,32/102,502981,Annihilape ex - 032,LINKED,32,1.00
pkm-scarlet-and-violet-black-star-promos-33-102-3d8c3295fb,Scarlet and Violet Black Star Promos,Meowscarada ex,33/102,513876,Meowscarada ex - 033,LINKED,33,1.00
pkm-scarlet-and-violet-black-star-promos-34-102-9afee4d901,Scarlet and Violet Black Star Promos,Skeledirge ex,34/102,513831,Skeledirge ex - 034,LINKED,34,1.00
pkm-scarlet-and-violet-black-star-promos-35-102-0a3ce749ac,Scarlet and Violet Black Star Promos,Quaquaval ex,35/102,513874,Quaquaval ex - 035,LINKED,35,1.00
pkm-scarlet-and-violet-black-star-promos-36-102-acefb8d990,Scarlet and Violet Black Star Promos,Palafin,36/102,513424,Palafin - 036 (Prerelease),LINKED,36,1.00
pkm-scarlet-and-violet-black-star-promos-36-102-acefb8d990,Scarlet and Violet Black Star Promos,Palafin,36/102,513425,Palafin - 036 (Prerelease) [Staff],SKIP_NAME_MISMATCH,36,0.50
pkm-scarlet-and-violet-black-star-promos-37-102-08edc27216,Scarlet and Violet Black Star Promos,Cleffa,37/102,512896,Cleffa - 037 (Prerelease),LINKED,37,1.00
pkm-scarlet-and-violet-black-star-promos-37-102-08edc27216,Scarlet and Violet Black Star Promos,Cleffa,37/102,513423,Cleffa - 037 (Prerelease) [Staff],SKIP_NAME_MISMATCH,37,0.50
pkm-scarlet-and-violet-black-star-promos-38-102-5e206db241,Scarlet and Violet Black Star Promos,Togekiss,38/102,513426,Togekiss - 038 (Prerelease),LINKED,38,1.00
pkm-scarlet-and-violet-black-star-promos-38-102-5e206db241,Scarlet and Violet Black Star Promos,Togekiss,38/102,513427,Togekiss - 038 (Prerelease) [Staff],SKIP_NAME_MISMATCH,38,0.50
pkm-scarlet-and-violet-black-star-promos-39-102-9b05482a12,Scarlet and Violet Black Star Promos,Mawile,39/102,513428,Mawile - 039 (Prerelease),LINKED,39,1.00
pkm-scarlet-and-violet-black-star-promos-39-102-9b05482a12,Scarlet and Violet Black Star Promos,Mawile,39/102,513429,Mawile - 039 (Prerelease) [Staff],SKIP_NAME_MISMATCH,39,0.50
pkm-scarlet-and-violet-black-star-promos-40-102-be06d506d8,Scarlet and Violet Black Star Promos,Pawmi,40/102,512043,Pawmi - 040,LINKED,40,1.00
pkm-scarlet-and-violet-black-star-promos-40-102-be06d506d8,Scarlet and Violet Black Star Promos,Pawmi,40/102,607764,Pawmi - 040 (Cosmos Holo),LINKED,40,1.00
pkm-scarlet-and-violet-black-star-promos-41-102-0b1889a0b0,Scarlet and Violet Black Star Promos,Paldean Wooper,41/102,512049,Paldean Wooper - 041,LINKED,41,1.00
pkm-scarlet-and-violet-black-star-promos-42-102-877ad5e155,Scarlet and Violet Black Star Promos,Houndstone,42/102,512914,Houndstone - 042,LINKED,42,1.00
pkm-scarlet-and-violet-black-star-promos-43-102-f4b9d80792,Scarlet and Violet Black Star Promos,Eevee,43/102,512492,Eevee - 043,LINKED,43,1.00
pkm-scarlet-and-violet-black-star-promos-44-102-4573490312,Scarlet and Violet Black Star Promos,Charmander,44/102,512035,Charmander - 044,LINKED,44,1.00
pkm-scarlet-and-violet-black-star-promos-44-102-4573490312,Scarlet and Violet Black Star Promos,Charmander,44/102,512036,Charmander - 044 (Pokemon Center Exclusive),LINKED,44,1.00
pkm-scarlet-and-violet-black-star-promos-45-102-0d3907c6dd,Scarlet and Violet Black Star Promos,Paradise Resort,45/102,518863,Paradise Resort - 045 (World Championships 2023),LINKED,45,1.00
pkm-scarlet-and-violet-black-star-promos-45-102-0d3907c6dd,Scarlet and Violet Black Star Promos,Paradise Resort,45/102,583700,Paradise Resort - 045 (World Championships 2023) [Staff],SKIP_NAME_MISMATCH,45,0.33
pkm-scarlet-and-violet-black-star-promos-46-102-4aee4c798e,Scarlet and Violet Black Star Promos,Bulbasaur,46/102,517271,Bulbasaur - 046 (Cosmos Holo),LINKED,46,1.00
pkm-scarlet-and-violet-black-star-promos-47-102-7c37641415,Scarlet and Violet Black Star Promos,Charmander,47/102,517272,Charmander - 047 (Cosmos Holo),LINKED,47,1.00
pkm-scarlet-and-violet-black-star-promos-48-102-dff776fdc8,Scarlet and Violet Black Star Promos,Squirtle,48/102,517273,Squirtle - 048 (Cosmos Holo),LINKED,48,1.00
pkm-scarlet-and-violet-black-star-promos-49-102-0d82027e73,Scarlet and Violet Black Star Promos,Zapdos ex,49/102,518869,Zapdos ex - 049,LINKED,49,1.00
pkm-scarlet-and-violet-black-star-promos-50-102-517ac10aa5,Scarlet and Violet Black Star Promos,Alakazam ex,50/102,518868,Alakazam ex - 050,LINKED,50,1.00
pkm-scarlet-and-violet-black-star-promos-51-102-8901e0f979,Scarlet and Violet Black Star Promos,Snorlax,51/102,517175,Snorlax - 051,LINKED,51,1.00
pkm-scarlet-and-violet-black-star-promos-51-102-8901e0f979,Scarlet and Violet Black Star Promos,Snorlax,51/102,517270,Snorlax - 051 (Pokemon Center Exclusive),LINKED,51,1.00
pkm-scarlet-and-violet-black-star-promos-52-102-b350d3034a,Scarlet and Violet Black Star Promos,Mewtwo,52/102,518872,Mewtwo - 052,LINKED,52,1.00
pkm-scarlet-and-violet-black-star-promos-53-102-039058d136,Scarlet and Violet Black Star Promos,Mew ex,53/102,518871,Mew ex - 053,LINKED,53,1.00
pkm-scarlet-and-violet-black-star-promos-54-102-9a25692547,Scarlet and Violet Black Star Promos,Greninja ex,54/102,518878,Greninja ex - 054,LINKED,54,1.00
pkm-scarlet-and-violet-black-star-promos-55-102-2f97246d23,Scarlet and Violet Black Star Promos,Kangaskhan ex,55/102,519482,Kangaskhan ex - 055,LINKED,55,1.00
pkm-scarlet-and-violet-black-star-promos-56-102-e46162eb99,Scarlet and Violet Black Star Promos,Charizard ex,56/102,521697,Charizard ex - 056,LINKED,56,1.00
pkm-scarlet-and-violet-black-star-promos-57-102-1badfb6ed7,Scarlet and Violet Black Star Promos,Chi-Yu,57/102,526574,Chi-Yu - 057 (Prerelease),LINKED,57,1.00
pkm-scarlet-and-violet-black-star-promos-57-102-1badfb6ed7,Scarlet and Violet Black Star Promos,Chi-Yu,57/102,548552,Chi-Yu - 057 (Prerelease) [Staff],SKIP_NAME_MISMATCH,57,0.67
pkm-scarlet-and-violet-black-star-promos-58-102-7450b4afee,Scarlet and Violet Black Star Promos,Iron Bundle,58/102,,,NO_CANDIDATE,58,
pkm-scarlet-and-violet-black-star-promos-59-102-865f7f0e50,Scarlet and Violet Black Star Promos,Xatu,59/102,526590,Xatu - 059 (Prerelease),LINKED,59,1.00
pkm-scarlet-and-violet-black-star-promos-59-102-865f7f0e50,Scarlet and Violet Black Star Promos,Xatu,59/102,548554,Xatu - 059 (Prerelease) [Staff],SKIP_NAME_MISMATCH,59,0.50
pkm-scarlet-and-violet-black-star-promos-60-102-f5d4f2b50d,Scarlet and Violet Black Star Promos,Aegislash,60/102,526610,Aegislash - 060 (Prerelease),LINKED,60,1.00
pkm-scarlet-and-violet-black-star-promos-60-102-f5d4f2b50d,Scarlet and Violet Black Star Promos,Aegislash,60/102,548555,Aegislash - 060 (Prerelease) [Staff],SKIP_NAME_MISMATCH,60,0.50
pkm-scarlet-and-violet-black-star-promos-61-102-bdf411c783,Scarlet and Violet Black Star Promos,Pineco,61/102,526634,Pineco - 061,LINKED,61,1.00
pkm-scarlet-and-violet-black-star-promos-62-102-7502f3d1b2,Scarlet and Violet Black Star Promos,Sinistea,62/102,526638,Sinistea - 062,LINKED,62,1.00
pkm-scarlet-and-violet-black-star-promos-63-102-06fb57921c,Scarlet and Violet Black Star Promos,Cetitan,63/102,526640,Cetitan - 063,LINKED,63,1.00
pkm-scarlet-and-violet-black-star-promos-63-102-06fb57921c,Scarlet and Violet Black Star Promos,Cetitan,63/102,561591,Cetitan - 063 (Cosmos Holo),LINKED,63,1.00
pkm-scarlet-and-violet-black-star-promos-64-102-acf31d850b,Scarlet and Violet Black Star Promos,Arctibax,64/102,526646,Arctibax - 064,LINKED,64,1.00
pkm-scarlet-and-violet-black-star-promos-64-102-acf31d850b,Scarlet and Violet Black Star Promos,Arctibax,64/102,561590,Arctibax - 064 (Cosmos Holo),LINKED,64,1.00
pkm-scarlet-and-violet-black-star-promos-65-102-ea0fba9ac1,Scarlet and Violet Black Star Promos,Scream Tail,65/102,526649,Scream Tail - 065,LINKED,65,1.00
pkm-scarlet-and-violet-black-star-promos-65-102-ea0fba9ac1,Scarlet and Violet Black Star Promos,Scream Tail,65/102,526655,Scream Tail - 065 (Pokemon Center Exclusive),LINKED,65,1.00
pkm-scarlet-and-violet-black-star-promos-66-102-71ed111014,Scarlet and Violet Black Star Promos,Iron Bundle,66/102,,,NO_CANDIDATE,66,
pkm-scarlet-and-violet-black-star-promos-69-102-a2b1586783,Scarlet and Violet Black Star Promos,Fidough,69/102,536070,Fidough - 069,LINKED,69,1.00
pkm-scarlet-and-violet-black-star-promos-70-102-5b6a28127b,Scarlet and Violet Black Star Promos,Greavard,70/102,536072,Greavard - 070,LINKED,70,1.00
pkm-scarlet-and-violet-black-star-promos-71-102-eec04b625f,Scarlet and Violet Black Star Promos,Maschiff,71/102,536075,Maschiff - 071,LINKED,71,1.00
pkm-scarlet-and-violet-black-star-promos-74-102-2da441d0ff,Scarlet and Violet Black Star Promos,Charizard ex,74/102,538687,Charizard ex - 074,LINKED,74,1.00
pkm-scarlet-and-violet-black-star-promos-75-102-158f9a333c,Scarlet and Violet Black Star Promos,Mimikyu,75/102,535952,Mimikyu - 075,LINKED,75,1.00
pkm-scarlet-and-violet-black-star-promos-75-102-158f9a333c,Scarlet and Violet Black Star Promos,Mimikyu,75/102,535953,Mimikyu - 075 (Pokemon Center Exclusive),LINKED,75,1.00
pkm-scarlet-and-violet-black-star-promos-76-102-969e867c04,Scarlet and Violet Black Star Promos,Sprigatito,76/102,537971,Sprigatito - 076,LINKED,76,1.00
pkm-scarlet-and-violet-black-star-promos-77-102-ed5d63c4ac,Scarlet and Violet Black Star Promos,Floragato,77/102,537980,Floragato - 077,LINKED,77,1.00
pkm-scarlet-and-violet-black-star-promos-78-102-87e6537c79,Scarlet and Violet Black Star Promos,Meowscarada ex,78/102,537978,Meowscarada ex - 078,LINKED,78,1.00
pkm-scarlet-and-violet-black-star-promos-79-102-a7d25a9782,Scarlet and Violet Black Star Promos,Fuecoco,79/102,537818,Fuecoco - 079,LINKED,79,1.00
pkm-scarlet-and-violet-black-star-promos-80-102-cf1fd58b85,Scarlet and Violet Black Star Promos,Crocalor,80/102,537981,Crocalor - 080,LINKED,80,1.00
pkm-scarlet-and-violet-black-star-promos-81-102-d2a33cae1b,Scarlet and Violet Black Star Promos,Skeledirge ex,81/102,537975,Skeledirge ex - 081,LINKED,81,1.00
pkm-scarlet-and-violet-black-star-promos-82-102-59722609de,Scarlet and Violet Black Star Promos,Quaxly,82/102,537974,Quaxly - 082,LINKED,82,1.00
pkm-scarlet-and-violet-black-star-promos-83-102-740bc476ca,Scarlet and Violet Black Star Promos,Quaxwell,83/102,537972,Quaxwell - 083,LINKED,83,1.00
pkm-scarlet-and-violet-black-star-promos-84-102-b472a89aa3,Scarlet and Violet Black Star Promos,Quaquaval ex,84/102,537973,Quaquaval ex - 084,LINKED,84,1.00
pkm-scarlet-and-violet-black-star-promos-86-102-f48f6b2081,Scarlet and Violet Black Star Promos,Mabosstiff ex,86/102,542255,Mabosstiff ex - 086,LINKED,86,1.00
pkm-scarlet-and-violet-black-star-promos-87-102-27727a8aee,Scarlet and Violet Black Star Promos,Sprigatito ex,87/102,542468,Sprigatito ex - 087,LINKED,87,1.00
pkm-scarlet-and-violet-black-star-promos-88-102-8720e747e1,Scarlet and Violet Black Star Promos,Pikachu,88/102,542481,Pikachu - 088,LINKED,88,1.00
pkm-scarlet-and-violet-black-star-promos-89-102-c9b0812bcd,Scarlet and Violet Black Star Promos,Feraligatr,89/102,543950,Feraligatr - 089 (Prerelease),LINKED,89,1.00
pkm-scarlet-and-violet-black-star-promos-89-102-c9b0812bcd,Scarlet and Violet Black Star Promos,Feraligatr,89/102,548310,Feraligatr - 089 (Prerelease) [Staff],SKIP_NAME_MISMATCH,89,0.50
pkm-scarlet-and-violet-black-star-promos-90-102-adbc53dd51,Scarlet and Violet Black Star Promos,Metang,90/102,543951,Metang - 090 (Prerelease),LINKED,90,1.00
pkm-scarlet-and-violet-black-star-promos-90-102-adbc53dd51,Scarlet and Violet Black Star Promos,Metang,90/102,548311,Metang - 090 (Prerelease) [Staff],SKIP_NAME_MISMATCH,90,0.50
pkm-scarlet-and-violet-black-star-promos-91-102-b6555687c1,Scarlet and Violet Black Star Promos,Koraidon,91/102,543952,Koraidon - 091 (Prerelease),LINKED,91,1.00
pkm-scarlet-and-violet-black-star-promos-91-102-b6555687c1,Scarlet and Violet Black Star Promos,Koraidon,91/102,548308,Koraidon - 091 (Prerelease) [Staff],SKIP_NAME_MISMATCH,91,0.50
pkm-scarlet-and-violet-black-star-promos-92-102-bb8d086185,Scarlet and Violet Black Star Promos,Miraidon,92/102,543953,Miraidon - 092 (Prerelease),LINKED,92,1.00
pkm-scarlet-and-violet-black-star-promos-92-102-bb8d086185,Scarlet and Violet Black Star Promos,Miraidon,92/102,548309,Miraidon - 092 (Prerelease) [Staff],SKIP_NAME_MISMATCH,92,0.50
pkm-scarlet-and-violet-black-star-promos-93-102-222146b8b1,Scarlet and Violet Black Star Promos,Carvanha,93/102,544183,Carvanha - 093,LINKED,93,1.00
pkm-scarlet-and-violet-black-star-promos-94-102-c9555ad2b3,Scarlet and Violet Black Star Promos,Bellibolt,94/102,544194,Bellibolt - 094,LINKED,94,1.00
pkm-scarlet-and-violet-black-star-promos-95-102-80ae50e6b9,Scarlet and Violet Black Star Promos,Cleffa,95/102,544201,Cleffa - 095,LINKED,95,1.00
pkm-scarlet-and-violet-black-star-promos-96-102-63cc34824a,Scarlet and Violet Black Star Promos,Cyclizar,96/102,544214,Cyclizar - 096,LINKED,96,1.00
pkm-scarlet-and-violet-black-star-promos-97-102-f84976e01e,Scarlet and Violet Black Star Promos,Flutter Mane,97/102,543946,Flutter Mane - 097,LINKED,97,1.00
pkm-scarlet-and-violet-black-star-promos-97-102-f84976e01e,Scarlet and Violet Black Star Promos,Flutter Mane,97/102,543947,Flutter Mane - 097 (Pokemon Center),LINKED,97,1.00
pkm-scarlet-and-violet-black-star-promos-98-102-79e11448cd,Scarlet and Violet Black Star Promos,Iron Thorns,98/102,543948,Iron Thorns - 098,LINKED,98,1.00
pkm-scarlet-and-violet-black-star-promos-98-102-79e11448cd,Scarlet and Violet Black Star Promos,Iron Thorns,98/102,543949,Iron Thorns - 098 (Pokemon Center),LINKED,98,1.00
pkm-scarlet-and-violet-black-star-promos-99-102-bddfdeec0f,Scarlet and Violet Black Star Promos,Shroodle,99/102,546450,Shroodle - 099,LINKED,99,1.00
pkm-scarlet-and-violet-black-star-promos-100-102-12c5212164,Scarlet and Violet Black Star Promos,Grafaiai ex,100/102,546448,Grafaiai ex - 100,LINKED,100,1.00
pkm-scarlet-and-violet-black-star-promos-101-102-8aa0eeb692,Scarlet and Violet Black Star Promos,Pikachu,101/102,528365,Pikachu - 101,LINKED,101,1.00
pkm-scarlet-and-violet-black-star-promos-101-102-8aa0eeb692,Scarlet and Violet Black Star Promos,Pikachu,101/102,681225,Pikachu (Asia Championship Series 23-24),SKIP_NAME_MISMATCH,101,0.17
pkm-scarlet-and-violet-black-star-promos-102-102-c7b7305213,Scarlet and Violet Black Star Promos,Oddish,102/102,525293,Oddish - 102,LINKED,102,1.00
pkm-scarlet-and-violet-black-star-promos-103-102-b18f264c0c,Scarlet and Violet Black Star Promos,Houndoom ex,103/102,546754,Houndoom ex - 103,LINKED,103,1.00
pkm-scarlet-and-violet-black-star-promos-104-102-e59580e56b,Scarlet and Violet Black Star Promos,Melmetal ex,104/102,546755,Melmetal ex - 104,LINKED,104,1.00
pkm-scarlet-and-violet-black-star-promos-105-102-0a1e459a80,Scarlet and Violet Black Star Promos,Armarouge ex,105/102,,,NO_CANDIDATE,105,
pkm-scarlet-and-violet-black-star-promos-106-102-850e4678f3,Scarlet and Violet Black Star Promos,Pikachu ex,106/102,,,NO_CANDIDATE,106,
pkm-scarlet-and-violet-black-star-promos-107-102-754abe212f,Scarlet and Violet Black Star Promos,Mareep,107/102,,,NO_CANDIDATE,107,
pkm-scarlet-and-violet-black-star-promos-108-102-96f8935798,Scarlet and Violet Black Star Promos,Flaaffy,108/102,,,NO_CANDIDATE,108,
pkm-scarlet-and-violet-black-star-promos-109-102-4dc20b396d,Scarlet and Violet Black Star Promos,Ampharos,109/102,,,NO_CANDIDATE,109,
pkm-scarlet-and-violet-black-star-promos-110-102-c52c1f982d,Scarlet and Violet Black Star Promos,Darkrai ex,110/102,,,NO_CANDIDATE,110,
pkm-scarlet-and-violet-black-star-promos-111-102-0639b81ac6,Scarlet and Violet Black Star Promos,Pawniard,111/102,,,NO_CANDIDATE,111,
pkm-scarlet-and-violet-black-star-promos-112-102-a82e874ca9,Scarlet and Violet Black Star Promos,Bisharp,112/102,,,NO_CANDIDATE,112,
pkm-scarlet-and-violet-black-star-promos-113-102-602a0ea8e0,Scarlet and Violet Black Star Promos,Kingambit,113/102,,,NO_CANDIDATE,113,
pkm-scarlet-and-violet-black-star-promos-114-102-a88dd9f2ce,Scarlet and Violet Black Star Promos,Picnicker,114/102,551687,Picnicker - 114,LINKED,114,1.00
pkm-scarlet-and-violet-black-star-promos-115-102-7055a9ba95,Scarlet and Violet Black Star Promos,Thwackey,115/102,551688,Thwackey - 115,LINKED,115,1.00
pkm-scarlet-and-violet-black-star-promos-115-102-7055a9ba95,Scarlet and Violet Black Star Promos,Thwackey,115/102,563315,Thwackey - 115 (Prerelease) [Staff],SKIP_NAME_MISMATCH,115,0.50
pkm-scarlet-and-violet-black-star-promos-116-102-ec7fbcf699,Scarlet and Violet Black Star Promos,Infernape,116/102,551689,Infernape - 116,LINKED,116,1.00
pkm-scarlet-and-violet-black-star-promos-116-102-ec7fbcf699,Scarlet and Violet Black Star Promos,Infernape,116/102,563316,Infernape - 116 (Prerelease) [Staff],SKIP_NAME_MISMATCH,116,0.50
pkm-scarlet-and-violet-black-star-promos-116-102-ec7fbcf699,Scarlet and Violet Black Star Promos,Infernape,116/102,678764,Rockruff - 116/193 (Cosmos Holo),SKIP_NAME_MISMATCH,116,0.00
pkm-scarlet-and-violet-black-star-promos-117-102-3096e60505,Scarlet and Violet Black Star Promos,Froslass,117/102,551691,Froslass - 117,LINKED,117,1.00
pkm-scarlet-and-violet-black-star-promos-117-102-3096e60505,Scarlet and Violet Black Star Promos,Froslass,117/102,563317,Froslass - 117 (Prerelease) [Staff],SKIP_NAME_MISMATCH,117,0.50
pkm-scarlet-and-violet-black-star-promos-118-102-ed91b40c48,Scarlet and Violet Black Star Promos,Tatsugiri,118/102,551692,Tatsugiri - 118,LINKED,118,1.00
pkm-scarlet-and-violet-black-star-promos-118-102-ed91b40c48,Scarlet and Violet Black Star Promos,Tatsugiri,118/102,563318,Tatsugiri - 118 (Prerelease) [Staff],SKIP_NAME_MISMATCH,118,0.50
pkm-scarlet-and-violet-black-star-promos-119-102-96ca032e9d,Scarlet and Violet Black Star Promos,Toxel,119/102,554293,Toxel - 119,LINKED,119,1.00
pkm-scarlet-and-violet-black-star-promos-120-102-dd54bd7723,Scarlet and Violet Black Star Promos,Pupitar,120/102,554189,Pupitar - 120,LINKED,120,1.00
pkm-scarlet-and-violet-black-star-promos-121-102-ff4f2fcfe8,Scarlet and Violet Black Star Promos,Revavroom,121/102,554296,Revavroom - 121,LINKED,121,1.00
